Formula, something, somethingelse,Formula_mono_iso_wt_nat
C9H7NO2,12,14,161.0476785
C24H39NO5,12,14,421.2828234
C9H7NO4,12,14,193.0375077
C24H39NO7,12,14,453.2726526
C15H26N2,12,14,234.2095988
C33H38N4O4,12,14,554.2893057
C33H38N4O6,12,14,586.279135
C37H48N4O5,12,14,628.3624707
C41H26O26,12,14,934.071231
C2H2,12,14,26.01565006
C2H4,12,14,28.03130013
C7H10NO3P,12,14,187.0398297
C23H29ClO4,12,14,404.1754371
C17H16N4O,12,14,292.1324112
C3H6N2S,12,14,102.0251689
C35H53NO3,12,14,535.4025446
C18H38O,12,14,270.2922658
C31H45N6O15P,12,14,772.2680513
C15H26O2,12,14,238.1932801
C10H16N2O3S,12,14,244.0881631
C15H26O6,12,14,302.1729386
C31H48O2,12,14,452.3654308
C35H59Al3N10O24,12,14,1084.314983
C31H48O3,12,14,468.3603454
C31H48O6,12,14,516.3450893
C9H10ClN5O2,12,14,255.0523023
C25H32ClN5O2,12,14,469.224453
C15H11ClF3NO4,12,14,361.0328702
C17H15ClN4S,12,14,342.0705949
C33H32FeN4O4,12,14,604.1772976
C17H19N3,12,14,265.1578976
C14H25N3O6S,12,14,363.1464062
C13H10N2O4,12,14,258.0640568
C8H16O2,12,14,144.1150298
C17H19N5,12,14,293.1640456
C24H20O11,12,14,484.1005615
C8H16O3,12,14,160.1099444
C8H16O4,12,14,176.104859
C18H14N2O10,12,14,418.0648447
C17H20N2O2,12,14,284.1524779
C8H16O5,12,14,192.0997736
C9H10FNO2,12,14,183.0695568
C21H41N7O12,12,14,583.2813198
C6H15N3O,12,14,145.1215121
C21H24NO4+,12,14,354.1699847
C66H83N17O13,12,14,1321.635626
C30H46O10,12,14,566.3090977
C31H45N6O16P,12,14,788.2629659
C27H47N9O10S2,12,14,721.2887302
C17H27N3O13P2,12,14,543.101911
C10H17N5O16P4,12,14,586.9620756
C37H34N2O6,12,14,602.2416868
C23H26N5NaO7S,12,14,539.1450636
C49H94O6,12,14,778.7050408
C15H13Cl3O2,12,14,329.9981128
C20H25N7O6,12,14,459.1866316
C16H22N2,12,14,242.1782987
C17H16FN5,12,14,309.1389737
C18H26OSi2,12,14,314.1522185
C4H8O2,12,14,88.0524295
C16H13I3N2O3,12,14,661.8060213
C4H8O3,12,14,104.0473441
C4H8O4,12,14,120.0422587
C4H8O5,12,14,136.0371734
C41H60O11,12,14,728.4135628
C31H45N6O17P,12,14,804.2578806
C18H15Cl3N2O,12,14,380.0249962
C19H14O5S,12,14,354.0561943
C2H4Br2,12,14,185.8679753
C19H21N5O3S,12,14,399.1365103
C18H15Cl3N2S,12,14,396.0021523
C11H13ClF3N3O4S3,12,14,438.9708803
C17H23N3O4,12,14,333.1688562
C9H12N2,12,14,148.1000484
C26H41NO3,12,14,415.3086442
C44H82O13,12,14,818.5755427
C7H9N5,12,14,163.0857953
C9H12N6,12,14,204.1123444
C26H41NO7,12,14,479.2883027
C44H32N4O4,12,14,680.2423555
C7H9NO2S,12,14,171.0353992
C23H28ClN3O7,12,14,493.161578
C16H22O2,12,14,246.16198
C14H9Cl3,12,14,281.9769834
C61H102O12P2,12,14,1088.684652
C29H38F3N3O2S,12,14,549.2636828
C14H9Cl5,12,14,351.9146888
C16H22O4,12,14,278.1518092
C16H22O6,12,14,310.1416384
C26H45NO8S2,12,14,563.2586588
C5H5N,12,14,79.04219917
C16H22O8,12,14,342.1314677
C35H66O4,12,14,550.4961106
C16H22O9,12,14,358.1263823
C32H44O7,12,14,540.3087038
C32H44O8,12,14,556.3036184
C20H17FO3S,12,14,356.0882433
C32H44N2O8,12,14,584.3097664
C18H15N3,12,14,273.1265975
C40H46N2O8,12,14,682.3254165
C17H26ClN,12,14,279.1753776
C9H12O2,12,14,152.0837296
C9H12O3,12,14,168.0786443
C9H11Cl2N3O4S2,12,14,358.9568027
C9H12O4,12,14,184.0735589
C8H10BF4N3,12,14,235.0903906
C18H30O16,12,14,502.1533849
C14H20N6O5Se,12,14,432.0660396
C21H34O11,12,14,462.2101119
C52H76O24,12,14,1084.472653
C28H50N8O18P3S+,12,14,911.2171135
C22H32ClN3O6S3,12,14,565.1141756
C15H13NO3S2,12,14,319.0336847
C13H10N2O,12,14,210.079313
C44H76NO8P,12,14,777.5308549
C26H42N7O17P3S,12,14,849.1570732
C2H5NO,12,14,59.03711379
C22H30N2O2S,12,14,386.2027989
C29H38N4O4,12,14,506.2893057
C6H17N3,12,14,131.1422476
C16H18N4O3S,12,14,346.1099612
C29H48O2,12,14,428.3654308
C29H48O3,12,14,444.3603454
C15H22N5O7P,12,14,415.1256846
C18H16Cl3N3O4,12,14,443.0206391
C15H23N3O14P2,12,14,531.0655255
C27H48N2O,12,14,416.3766642
C5H14N2S,12,14,134.0877692
C15H19ClO5,12,14,314.0921014
CHI3,12,14,393.721229
C43H52N4O5,12,14,704.3937708
C43H52N4O6,12,14,720.3886854
C5H6N2,12,14,94.0530982
C12H17N4OS+,12,14,265.1117583
C21H38O4,12,14,354.2770097
C19H19N,12,14,261.1517496
C21H38O6,12,14,386.266839
C21H38O7,12,14,402.2617536
C21H39N7O11,12,14,565.2707551
C21H39N7O12,12,14,581.2656698
C16H22N6O4,12,14,362.1702532
C43H49N3O18,12,14,895.3011118
C32H46N8O6S2,12,14,702.2981726
C6H11NO2,12,14,129.0789786
C6H11NO3,12,14,145.0738932
C20H33NO7,12,14,399.2257024
C6H11NO4,12,14,161.0688078
C6H11NO5,12,14,177.0637225
C21H19N3O3S,12,14,393.1147122
C25H40N7O19P3S,12,14,867.1312524
C6H11NO6,12,14,193.0586371
C13H24NO10S3-,12,14,450.0567816
C53H67N9O10S,12,14,1021.47316
C15H22N5O8P,12,14,431.1205992
C13H12Cl2N2,12,14,266.0377538
C15H12I3NO4,12,14,650.7900369
C15H24N6O5Se,12,14,448.0973397
C31H41ClFNO3,12,14,529.2759001
C23H41N5O3,12,14,435.3209402
C5H6O3,12,14,114.0316941
C20H38N4O4,12,14,398.2893057
C5H6O4,12,14,130.0266087
C5H6O5,12,14,146.0215233
C5H6O6,12,14,162.0164379
C9H14N3O7P,12,14,307.0569363
C12H18O4S2,12,14,290.0646504
C4H8S2,12,14,120.0067416
C4H2N4O2,12,14,138.0177753
C12H22O10,12,14,326.1212969
C19H33N3O14P2,12,14,589.1437758
C12H22O11,12,14,342.1162115
C11H13ClN2S,12,14,240.0487968
C18H19N3O,12,14,293.1528122
C5H8O,12,14,84.05751488
C3H8N3O5P,12,14,197.0201569
C47H75NO17,12,14,925.5035
C6H10N2O2,12,14,142.0742276
C6H10N2O3,12,14,158.0691422
C20H22N7O6+,12,14,456.1626079
C6H10N2O4,12,14,174.0640568
C6H10N2O5,12,14,190.0589714
C20H21N7O6S2,12,14,519.0994728
C28H28O11,12,14,540.1631617
C10H19NO2S2,12,14,249.0857202
C16H14FN3O,12,14,283.1120903
C13H12Cl2O4,12,14,302.0112643
C16H16ClNO3,12,14,305.0818711
C4Cl6,12,14,257.8131163
C21H16NO5+,12,14,362.102299
C9H14N3O8P,12,14,323.051851
C5H9N,12,14,83.07349929
C4H8O2S2,12,14,151.9965709
C8H7NO,12,14,133.0527639
C10H8O8S2,12,14,319.9660586
C8H16NO10P,12,14,317.0511823
C8H7NS,12,14,149.0299199
C23H44N6O5,12,14,484.3373186
C21H32N3O5P,12,14,437.2079577
C27H26FNO3,12,14,431.1896719
C22H34O2,12,14,330.2558803
C16H11NO2,12,14,249.0789786
C22H34O3,12,14,346.250795
C16H18N2O7S2,12,14,414.0555423
C16H11NO3,12,14,265.0738932
C3H8N2O2,12,14,104.0585775
C22H34O5,12,14,378.2406242
C29H27N3O3,12,14,465.2052417
C54H87O26S-,12,14,1183.521177
C22H34O7,12,14,410.2304534
C12H22N2O2,12,14,226.168128
C11H21NO4,12,14,231.1470582
C35H56N6O6,12,14,656.4261336
C26H25ClN2O3,12,14,448.1553704
C6H3Cl3O,12,14,195.9249478
C20H24N2O2,12,14,324.183778
C20H24N2O3,12,14,340.1786926
C20H24N2O4,12,14,356.1736073
C6H13N3O2,12,14,159.1007767
C6H13N3O3,12,14,175.0956913
C15H20N5O6S+,12,14,398.1128805
C20H24N2O6,12,14,388.1634365
C40H65N9O26P2,12,14,1149.351596
C20H24N2O7,12,14,404.1583511
C7H13NO,12,14,127.099714
C20H24N2O8,12,14,420.1532658
C22H37NO2,12,14,347.2824294
C8H15NO2,12,14,157.1102787
C8H15NO3,12,14,173.1051934
C9H14N3O9P,12,14,339.0467656
C8H15NO4,12,14,189.100108
C39H54N10O14S,12,14,918.3541672
C2H5NO2,12,14,75.03202841
C8H15NO6,12,14,221.0899372
C8H15NO7,12,14,237.0848518
C23H27Cl2N3O2,12,14,447.1480325
C16H18ClN3S,12,14,319.090996
C16H18N4O7S,12,14,410.0896196
C12H6Cl3NO3,12,14,316.9413262
C53H80O2,12,14,748.6158318
C29H36NO5P,12,14,509.2331098
C6H4N2,12,14,104.0374481
C6H4N4,12,14,132.0435961
C5FeN6O-6,12,14,215.9515922
C12H8N2,12,14,180.0687483
C42H46O23,12,14,918.2429878
C13H21ClN2,12,14,240.1393264
C20H22N2O6S2,12,14,450.0919278
C20H24N2OS,12,14,340.1609341
C7H4Cl2O2,12,14,189.9588348
C32H42N7O17P3S,12,14,921.1570732
C18H26ClN3,12,14,319.1815256
C15H14N4O,12,14,266.1167611
C66H76Cl3N9O24,12,14,1483.406878
C7H12O5S,12,14,208.0405442
C16H16O2,12,14,240.1150298
C17H18N4O5,12,14,358.1277197
C19H38O2,12,14,298.2871805
C16H16O3,12,14,256.1099444
C17H16NO2+,12,14,266.1175552
C16H16O4,12,14,272.104859
C16H16O5,12,14,288.0997736
C16H16O6,12,14,304.0946882
C16H16O7,12,14,320.0896029
C19H28Cl2N6O6S2,12,14,570.0888795
C34H32N4O4Zn,12,14,624.1715021
C16H16O8,12,14,336.0845175
C16H16O9,12,14,352.0794321
C23H30N2,12,14,334.240899
C31H32N4O2,12,14,492.2525263
C18H41N7,12,14,355.3423444
C20H27N3O3,12,14,357.2052417
C12H25N3O7,12,14,323.1692502
C20H27N3O6,12,14,405.1899856
C4H5N3O,12,14,111.0432618
C6H4O2,12,14,108.0211294
C17H18N2O,12,14,266.1419132
C6H4O3,12,14,124.016044
C13H24N3O11PS,12,14,461.0869158
C6H4O4,12,14,140.0109586
C6H4O5,12,14,156.0058732
C12H8O2,12,14,184.0524295
C12H8O4,12,14,216.0422587
C26H28ClNO,12,14,405.1859422
C12H8O5,12,14,232.0371734
C54H74N8O25,12,14,1234.47651
C13H12N3NaO6S,12,14,361.0344505
C17H30N2O13,12,14,470.1747891
C30H42N7O18P3S,12,14,913.1519878
C7H5ClHgO2,12,14,357.9684331
C20H35N3Sn,12,14,437.1852947
C23H30O5,12,14,386.2093241
C8H8Cl3N3O4S2,12,14,378.9021803
C23H30O6,12,14,402.2042387
C36H56O11,12,14,664.3822626
C18H15NO3,12,14,293.1051934
C18H15NO4,12,14,309.100108
C36H56O14,12,14,712.3670065
C30H50O,12,14,426.3861662
C13H25NO4,12,14,259.1783583
C21H19NO3,12,14,333.1364935
C12H12N2O2S,12,14,248.0619483
C5H12N6O3,12,14,204.0970883
C21H19NO4,12,14,349.1314081
C7H18N4O7P+,12,14,301.0907619
CHNO,12,14,43.00581366
CHNS,12,14,58.98296973
C18H22O8P2,12,14,428.0789907
C6H6Cl2O2,12,14,179.9744849
C9H9NO2,12,14,163.0633285
C9H9NO3,12,14,179.0582432
C9H9NO4,12,14,195.0531578
C9H9NO5,12,14,211.0480724
C9H9NO6,12,14,227.042987
C18H25Cl2N9O4S3,12,14,597.0568678
C39H65NO14,12,14,771.4405058
C20H35N3,12,14,317.2830981
C8H8N2O3S,12,14,212.0255628
C32H45N5O8S,12,14,659.2988841
C18H17N6NaO5S2,12,14,484.0599537
C33H34O24,12,14,814.144002
C29H33FO8,12,14,528.2159462
C16H23N6O10P,12,14,490.1213275
C47H70O14,12,14,858.476557
C58H85CoN16O14P,12,14,1319.550078
C41H28O26,12,14,936.0868811
C41H28O27,12,14,952.0817957
C5H14N2,12,14,102.1156985
C5H14N4,12,14,130.1218465
C19H20N8O5,12,14,440.1556658
C50H74O14,12,14,898.5078571
C3H8N2O,12,14,88.06366289
C17H12O5,12,14,296.0684735
C12H28N4O,12,14,244.2263115
C17H12O6,12,14,312.0633881
C17H12O7,12,14,328.0583027
C13H17N5O8S2,12,14,435.0518539
C17H12O8,12,14,344.0532174
C23H29ClFN3O4,12,14,465.1830623
C52H78O3,12,14,750.5950964
C52H78O4,12,14,766.590011
C36H56O8,12,14,616.3975188
C36H56O9,12,14,632.3924334
C12H24O2,12,14,200.17763
C21H22N2O5S,12,14,414.1249425
C12H24O3,12,14,216.1725446
C25H40O2S,12,14,404.2749012
C9H9Cl2N3,12,14,229.0173527
C10H9N3O,12,14,187.0745619
C25H29I2NO3,12,14,645.0236798
C21H36NO+,12,14,318.2791412
C16H21NO4S,12,14,323.1191289
C13H18HgNO6,12,14,486.0840383
C30H52O,12,14,428.4018163
C62H86N12O16,12,14,1254.628475
C12H14N2O2,12,14,218.1055277
C24H22O13,12,14,518.1060408
C24H22O14,12,14,534.1009554
CH2N2,12,14,42.02179807
C24H22O15,12,14,550.09587
C20H16N2O4,12,14,348.111007
C16H24N2O2,12,14,276.183778
C16H24N2O3,12,14,292.1786926
C16H24N2O4,12,14,308.1736073
C24H26N2O4,12,14,406.1892573
C9H9Cl2NO,12,14,217.0061193
C24H26N2O6,12,14,438.1790866
C8H7ClO,12,14,154.0185426
C10H17N2O14P3,12,14,481.9892628
C19H20N2O,12,14,292.1575633
C28H36N2O4,12,14,464.2675077
C28H36N2O5,12,14,480.2624223
C35H46N6O8S,12,14,710.3097832
C36H38N2O6,12,14,594.272987
C15H29NO4,12,14,287.2096584
C36H37O18+,12,14,757.1974408
C18H20ClN3O6S2,12,14,473.0482045
C19H18ClF2N3O3,12,14,409.1004756
C22H28O3,12,14,340.2038448
C22H28O5,12,14,372.193674
C19H20ClNO4,12,14,361.1080858
C10H12ClN5O3,12,14,285.062867
C22H28O6,12,14,388.1885886
C23H34N3O10P,12,14,543.1981808
C14H9Cl2N3S,12,14,320.9894234
C22H28O7,12,14,404.1835033
CH2O2,12,14,46.00547931
C9H15N2O6P,12,14,278.0667727
CH2O3,12,14,62.00039393
C42H50N2O9,12,14,726.3516312
C22H28O8,12,14,420.1784179
C21H23BrFNO2,12,14,419.0896198
C12H8S2,12,14,216.0067416
C12H8S3,12,14,247.9788123
C3H4ClN5,12,14,145.0155229
C42H52FeN8O6S2,12,14,884.2800649
C28H30ClNO10,12,14,575.1558239
C41H62O12,12,14,746.4241275
C15H22FN3O6,12,14,359.1492637
C16H21N3O8S,12,14,415.1049354
C2HCl3,12,14,129.9143832
C16H19N3O4S,12,14,349.1096268
C12H17N3O4,12,14,267.1219061
C10H9N5O,12,14,215.0807099
C9H11N5O2,12,14,221.0912746
C20H19N3O3,12,14,349.1426415
C9H11N5O3,12,14,237.0861892
C49H74O14,12,14,886.5078571
C9H11N5O4,12,14,253.0811039
C26H43NO3,12,14,417.3242943
C55H92O7P2,12,14,926.6318283
C6H10N4,12,14,138.0905463
C26H43NO4,12,14,433.3192089
C26H43NO5,12,14,449.3141235
C26H43NO6,12,14,465.3090381
C6H10N6,12,14,166.0966944
C9H18FeN3S6,12,14,415.9174388
C15H13I2NO4,12,14,524.8933939
C28H42N7O18P3S,12,14,889.1519878
C27H44N7O17P3S,12,14,863.1727232
C55H70MgN4O5,12,14,890.5196633
C12H15ClNO4PS2,12,14,366.9868636
C55H70MgN4O6,12,14,906.5145779
C13H20O2,12,14,208.1463299
C15H13N3O4S,12,14,331.0626766
C13H20O3,12,14,224.1412445
C12H9ClO2,12,14,220.0291072
C9H15N2O7P,12,14,294.0616874
C18H18ClNS,12,14,315.084848
C12H9ClO4,12,14,252.0189365
C32H64O2,12,14,480.4906313
C5H10O2S,12,14,134.0401503
C19H20F3NO3,12,14,367.1395281
C4H6N4O3S2,12,14,221.9881315
C19H20F3NO4,12,14,383.1344427
C7H5N,12,14,103.0421992
C24H23N3O6S,12,14,481.1307562
C16H17N3O,12,14,267.1371622
C2H3Cl3O2,12,14,163.9198625
C16H19N3O5S,12,14,365.1045414
C2H5O4P,12,14,123.9925452
C21H27ClN2O2,12,14,374.1761058
C9H10N4O2S2,12,14,270.024517
C5H4N4O2,12,14,152.0334254
C6H10O2,12,14,114.0680796
C21H27ClN2O3,12,14,390.1710205
C5H4N4O3,12,14,168.02834
C6H10O3,12,14,130.0629942
C5H4N4O4,12,14,184.0232546
C6H10O4,12,14,146.0579088
C14H14NO4PS,12,14,323.0381151
C6H10O5,12,14,162.0528234
C6H10O6,12,14,178.0477381
C14H11Cl2NO2,12,14,295.016684
C18H32O16,12,14,504.169035
C6H10O7,12,14,194.0426527
C9H11F2N3O4,12,14,263.0717623
C14H11Cl2NO4,12,14,327.0065133
C6H10O8,12,14,210.0375673
C33H56N7O18P3S,12,14,963.2615383
C15H23N5O4,12,14,337.1750043
C35H47NO10,12,14,641.3199967
C23H25N5O5,12,14,451.1855689
C10H17N3O10P2,12,14,401.0389168
C24H21F2NO3,12,14,409.1489499
C16H13ClF3NO4,12,14,375.0485202
C13H12N2O,12,14,212.094963
C5H11NO2S,12,14,149.0510493
C26H42N7O19P3S,12,14,881.1469024
C7H6O,12,14,106.0418648
C25H44N7O18P3S,12,14,855.1676379
C43H49NO19,12,14,883.2898784
C27H35N5O8,12,14,557.2485631
C15H13NO,12,14,223.099714
C39H47N5O5,12,14,665.3577196
C2H5O5P,12,14,139.9874598
C7H6NNaO2,12,14,159.0296231
C23H24O4,12,14,364.1674593
C7H6NNaO3,12,14,175.0245377
C16H13NO3S,12,14,299.061614
C12H4Cl4O2,12,14,319.8965402
C23H24O6,12,14,396.1572885
C23H30N4O4S2,12,14,490.1708469
C16H20N2O4S2,12,14,368.0864485
C6H11O8P,12,14,242.0191538
C23H24O8,12,14,428.1471177
C17H16N2Na2O6S,12,14,422.0524463
C6H14NO8P,12,14,259.0457029
C9H15N2O9P,12,14,326.0515166
C18H24I3N3O8,12,14,790.8697438
C5H11NO3S,12,14,165.0459639
C18H24I3N3O9,12,14,806.8646584
C15H16Cl2N2O8,12,14,422.0283709
C7H5Cl3O,12,14,209.9405979
C43H66O14,12,14,806.4452568
C11H16N6O4,12,14,296.123303
C3H4NO4,12,14,118.0140326
C6H13NO2,12,14,131.0946287
C19H20FN3,12,14,309.1641259
C6H13NO3,12,14,147.0895433
C19H22ClN5O,12,14,371.1512881
C6H13NO4,12,14,163.0844579
C6H13NO5,12,14,179.0793725
C6H13NO6,12,14,195.0742872
C26H14N8O7S,12,14,582.0706155
C28H47NO7,12,14,509.3352529
C28H47NO8,12,14,525.3301675
C2H5O6P,12,14,155.9823744
C6H11O9P,12,14,258.0140685
C18H15O4P,12,14,326.0707955
C16H14Cl2O2,12,14,308.0370851
C46H60N4O13S,12,14,908.3877587
C16H14Cl2O4,12,14,340.0269144
C15H11ClN2O2,12,14,286.0509053
C18H34Cl2N2O5S,12,14,460.1565483
C11H11N2O2,12,14,203.0820526
C16H16N2O2,12,14,268.1211778
C33H60O8,12,14,584.4288189
C110H208N2O26P2,12,14,2035.449058
C23H22ClF3O2,12,14,422.1260423
C16H16N2O4,12,14,300.111007
C18H14N4O5S,12,14,398.0684903
C9H14N5O7P,12,14,335.0630843
C39H39O21+,12,14,843.1978347
C42H69NO15,12,14,827.4667206
C12H24O11,12,14,344.1318616
C7H8O,12,14,108.0575149
C8H11Cl2N3O2,12,14,251.022832
C12H18O2,12,14,194.1306798
C28H28N2O2,12,14,424.2150782
C12H18O3,12,14,210.1255944
C2H2Cl2,12,14,95.95335548
C10H14Cl6N4O2,12,14,431.924792
C12H6Cl2NNaO2,12,14,288.9673285
C22H21Cl3N4O,12,14,462.0780944
C21H42N7O15P,12,14,663.2476502
C15H16N2O,12,14,240.1262631
C20H21N,12,14,275.1673997
C6Cl6,12,14,281.8131163
C54H80O20,12,14,1048.524295
C5H11NO5S,12,14,197.0357932
C4H11N5,12,14,129.1014454
C39H39O22+,12,14,859.1927494
C48H78N7O19P3S,12,14,1181.428604
C7H9N,12,14,107.0734993
C27H42O3,12,14,414.3133952
C27H42O4,12,14,430.3083098
C17H9NO3,12,14,275.0582432
C25H30N8O10,12,14,602.2084892
C27H42O6,12,14,462.2981391
C11H21NO,12,14,183.1623143
C36H30Cl2N2O13,12,14,768.1124945
C24H20O9,12,14,452.1107322
C16H19N3O2,12,14,285.1477269
C16H19N3O3,12,14,301.1426415
C27H24N4O3,12,14,452.1848407
C30H44K2O16S2,12,14,802.1344905
C5H4N4O,12,14,136.0385108
C6H10S2,12,14,146.0223917
C27H24N4O6,12,14,500.1695845
C16H13NO5,12,14,299.0793725
C72H68Cl2N8O28,12,14,1562.352009
C11H23NO4,12,14,233.1627082
C56H85N17O12,12,14,1187.656361
C5H4N4S,12,14,152.0156668
C19H35NO2,12,14,309.2667794
C8H18N2O3S,12,14,222.1038131
C13H14N2,12,14,198.1156985
C10H17N3O2S,12,14,243.1041475
C24H20P+,12,14,339.1297136
C22H39NO2,12,14,349.2980795
C33H54N6O20,12,14,854.3392882
C4H11NS,12,14,105.06122
C8H17NO2,12,14,159.1259288
C18H15ClFNO3,12,14,347.0724493
C21H27N6O18P3,12,14,744.0594676
C6H2Cl4O2,12,14,245.8808901
C11H8N2S,12,14,200.040819
C8H17NO5,12,14,207.1106727
C21H23ClN2O4S,12,14,434.1067056
C27H48N2O2,12,14,432.3715788
C8H10O,12,14,122.0731649
C12H6Cl4O,12,14,305.9172757
C14H23N8NaO9S3,12,14,566.0647811
C26H51NO7P+,12,14,520.3397659
C68H130N2O23P2,12,14,1404.853962
C11H23NOS,12,14,217.1500351
C32H44F3N3O2S,12,14,591.310633
C55H77CoN15O11+,12,14,1182.52535
C16H15ClN2OS,12,14,318.0593615
C21H25NO,12,14,307.1936144
C19H18O10,12,14,406.0899968
C21H30Cl2N2O5,12,14,460.1531775
C13H14O2,12,14,202.0993797
C8H18N2O4S,12,14,238.0987278
C19H18O11,12,14,422.0849114
C19H25N5O4,12,14,387.1906543
C13H14O3,12,14,218.0942943
C20H23N,12,14,277.1830497
C12H20N2O2S2,12,14,288.0966193
C13H14O4,12,14,234.0892089
C19H23N3O4S,12,14,389.1409269
C39H49NO14,12,14,755.3153053
C13H14O8,12,14,298.0688674
C17H14O3S,12,14,298.066365
C40H63N9O28P2,12,14,1179.325776
C18H36N4O10,12,14,468.2431434
C42H70N14O32P6S2,12,14,1532.214767
C18H36N4O11,12,14,484.238058
C21H36N7O16P3S,12,14,767.1152084
C8H11N,12,14,121.0891494
C7H12N2O4S,12,14,220.0517776
C5H12NO+,12,14,102.0913404
C20H26N8O23P4,12,14,870.0061252
C11H15N2O5+,12,14,255.097548
C4H7N3O,12,14,113.0589119
C14H13ClO2S,12,14,280.0324781
C22H20O10,12,14,444.1056469
C4H7N3S,12,14,129.0360679
C42H48N4O5,12,14,688.3624707
C9H6I3NO3,12,14,556.7481721
C22H20O13,12,14,492.0903907
C14H17N5O7S2,12,14,431.0569393
C9H10,12,14,118.0782503
C10H15N4O15P3,12,14,523.9746754
C9H12,12,14,120.0939004
C39H49NO21,12,14,867.2797076
C22H26F3N3OS,12,14,437.1748678
C4H8Cl3O4P,12,14,255.9225784
C46H58N4O9,12,14,810.4203795
C20H28Cl2N8,12,14,450.1813984
C17H14O4S,12,14,314.0612796
C9H9Cl2N3O,12,14,245.0122673
C18H17NO3,12,14,295.1208434
C28H43N5O23P2,12,14,879.1824057
C18H17NO4,12,14,311.115758
C13H27NO2,12,14,229.2041791
C29H50O,12,14,414.3861662
C18H17NO5,12,14,327.1106727
C23H18O7,12,14,406.1052529
C20H22N2S,12,14,322.1503694
C10H19NO,12,14,169.1466642
C23H18O8,12,14,422.1001676
C21H27N7O14P2,12,14,663.1091216
C12H20O,12,14,180.1514153
C17H11ClF4N2S,12,14,386.0267596
C16H19FN2O3S,12,14,338.1100414
C17H19ClN2OS,12,14,334.0906616
C17H21IO2,12,14,384.0586229
C38H69NO13,12,14,747.4768913
C9H5ClN4,12,14,204.0202739
C3H4O3S,12,14,119.9881147
C29H35FO5,12,14,482.2468524
C22H20N2O5,12,14,392.1372218
C20H36N2O3S,12,14,384.2446637
C29H31NO2,12,14,425.2354792
C8H9FN2O3,12,14,200.0597204
C22H20N2O7,12,14,424.127051
C24H41NO2,12,14,375.3137296
C47H72O15,12,14,876.4871216
C24H41NO4,12,14,407.3035588
C14H10O2,12,14,210.0680796
C17H32O2,12,14,268.2402303
C9H16N2O5,12,14,232.1059216
C14H10O3,12,14,226.0629942
C17H32O3,12,14,284.2351449
C14H10O4,12,14,242.0579088
C14H10O5,12,14,258.0528234
C5H9NO2S,12,14,147.0353992
C14H10O6,12,14,274.0477381
C32H35NO9,12,14,577.2311817
C14H10O8,12,14,306.0375673
C12H21N,12,14,179.1673997
C14H10O9,12,14,322.0324819
C38H42N2O6,12,14,622.3042871
C30H32O9,12,14,536.2046326
C33H54O8,12,14,578.3818687
C10H17N3O6S,12,14,307.083806
C20H26O,12,14,282.1983655
C13H8Cl2O4S,12,14,329.9520349
C21H23N3O7S2,12,14,493.0977415
C27H33ClO15,12,14,632.1507981
C34H52N2O12S,12,14,712.3240958
C14H15N3O,12,14,241.1215121
C7H16NO+,12,14,130.1226406
C15H30O,12,14,226.2296656
C15H30S,12,14,242.2068217
C3H6FNO2,12,14,107.0382566
C105H172N14O32P2,12,14,2203.173733
C8H14O,12,14,126.1044651
C10H15N5O11P2,12,14,443.0243294
C24H24O11,12,14,488.1318616
C14H21N3O3,12,14,279.1582916
C24H24O14,12,14,536.1166055
C6H6N4O4,12,14,198.0389047
C11H18N2O3,12,14,226.1317425
C5H9NO3S,12,14,163.0303139
C27H46O10,12,14,530.3090977
C37H42N6O8S,12,14,730.278483
C41H81NO3,12,14,635.6216455
C11H18N2O7,12,14,290.1114009
C45H59CoN4O14+,12,14,938.3354292
C8H12N4O5,12,14,244.0807695
C36H58N7O17P3S,12,14,985.2822737
C11H10N2O,12,14,186.079313
C20H27AlCl2O7,12,14,476.0949221
C10H11BrN5O7P,12,14,422.9579468
C19H25NO,12,14,283.1936144
C21H22N4O6S,12,14,458.1260052
C9H19N3O3,12,14,217.1426415
C19H22N2O,12,14,294.1732133
C3H4O5S,12,14,151.9779439
C10H13ClN2O2,12,14,228.0665554
C27H36O6,12,14,456.2511889
C17H19F2N3O3,12,14,351.1394479
C11H15NO,12,14,177.1153641
C28H46N7O17P3S,12,14,877.1883733
C19H17Cl3N2S,12,14,410.0178024
C10H11N3OS,12,14,221.0622827
C8H15N,12,14,125.1204495
C27H29NO10,12,14,527.1791462
C27H29NO11,12,14,543.1740608
C5H9NO4S,12,14,179.0252285
C4H3NO2,12,14,97.01637835
C11H15N2O8P,12,14,334.056602
C18H40NO5P,12,14,381.2644099
C23H34ClN5O8S,12,14,575.1816615
C21H26Cl2N2O6,12,14,472.116792
C10H14N4O2,12,14,222.1116757
C38H60O18,12,14,804.3779651
C10H14N4O3,12,14,238.1065903
C10H14N4O4,12,14,254.101505
C41H64O12,12,14,748.4397775
C10H14N4O5,12,14,270.0964196
C41H64O13,12,14,764.4346921
C41H64O14,12,14,780.4296068
C20H28O,12,14,284.2140155
C41H64O15,12,14,796.4245214
C6H9N5O2,12,14,183.0756246
C4H11NO2,12,14,105.0789786
C4H11NO3,12,14,121.0738932
C37H48N6O5S2,12,14,720.3127601
C49H76O15,12,14,904.5184218
C3H4O6S,12,14,167.9728586
C45H53NO14,12,14,831.3466054
C60H63O37+,12,14,1375.304269
C14H23N6O3S+,12,14,355.1546857
